nationality	time_on_page	layer	adapted_to_nationality	avatar_pictures_shown	manipulation_lev	stories_read	stories_read_dichotomized	stories_rated	stories_rated_dichotomized	comments_written	comments_written_dichotomized	stories_written	stories_written_dichotomized	avatars_clicked	avatars_clicked_dichotomized	newsletter	registered	photo
MX	351.0	all	FALSE	TRUE	all_es_without_avatars	1	TRUE	2	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	45.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	2	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	69.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	NA	all	TRUE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	50.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	70.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	40.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	50.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	4529.0	all	TRUE	TRUE	all_mx_without_avatars	1	TRUE	1	TRUE	1	TRUE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	132.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	871.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	106.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	1202.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	50.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	1617.0	all	TRUE	TRUE	all_mx_without_avatars	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	151.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	20.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	40.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	57.0	all	FALSE	TRUE	all_es_without_avatars	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	58.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	30.0	all	FALSE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	41.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	29.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	70.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	10.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	68.0	all	TRUE	TRUE	all_mx_without_avatars	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	7.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	20.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	9.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	80.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	40.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	20.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	21.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	289.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	20.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	60.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	39.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	30.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	9.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	40.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	51.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	15.0	all	FALSE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	9.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	409.0	all	FALSE	TRUE	all_mx_without_avatars	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	590.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	111.0	all	TRUE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	NA	all	TRUE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	NA	all	FALSE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	NA	all	TRUE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	10.0	all	FALSE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	70.0	all	TRUE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	20.0	all	FALSE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	NA	all	FALSE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	20.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	70.0	all	TRUE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	10.0	all	TRUE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	20.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	10.0	all	FALSE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	352.0	all	TRUE	TRUE	all_mx_without_avatars	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	TRUE	FALSE	FALSE
ES	NA	all	TRUE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	40.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	56.0	all	FALSE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	28.0	all	TRUE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	10.0	all	FALSE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	52.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	TRUE	FALSE	FALSE
MX	70.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	40.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	193.0	all	FALSE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	30.0	all	TRUE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	NA	all	TRUE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	100.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	287.0	all	FALSE	TRUE	all_mx_without_avatars	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	97.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	17.0	all	FALSE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	11.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	NA	all	FALSE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	10.0	all	FALSE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	7.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	1366.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	70.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	447.0	all	TRUE	TRUE	all_es_without_avatars	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	40.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	472.0	all	TRUE	TRUE	all_es_without_avatars	2	TRUE	3	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	20.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	30.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	30.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	20.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	256.0	all	FALSE	TRUE	all_es_without_avatars	1	TRUE	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	NA	all	FALSE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	40.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	10.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	54.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	61.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	80.0	all	FALSE	TRUE	all_es_without_avatars	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	10.0	all	TRUE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	9.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	20.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	26.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	170.0	all	TRUE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	20.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	21.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	11.0	all	FALSE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	67.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	370.0	all	TRUE	TRUE	all_mx_without_avatars	2	TRUE	1	TRUE	1	TRUE	0	FALSE	0	FALSE	TRUE	FALSE	FALSE
ES	NA	all	FALSE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	NA	all	FALSE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	41.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	10.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	20.0	all	TRUE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	35.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	123.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	21.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	19.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	71.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	130.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	129.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	20.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	9.0	all	TRUE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	10.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	20.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	380.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	132.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	40.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	279.0	all	FALSE	TRUE	all_mx_without_avatars	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	50.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	81.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	49.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	49.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	50.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	198.0	all	FALSE	TRUE	all_mx_without_avatars	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	203.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	320.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	90.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	TRUE	FALSE	FALSE
ES	70.0	all	FALSE	TRUE	all_mx_without_avatars	0	FALSE	2	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	1313.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	all	TRUE	TRUE	all_mx_without_avatars	3	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	119.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	530.0	all	TRUE	TRUE	all_mx_without_avatars	2	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	21.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	205.0	all	TRUE	TRUE	all_mx_without_avatars	2	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	100.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	39.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	20.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	111.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	10.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	50.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	90.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	60.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	710.0	all	TRUE	TRUE	all_es_without_avatars	4	TRUE	3	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	20.0	all	TRUE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	150.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	302.0	all	TRUE	TRUE	all_mx_without_avatars	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	270.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	20.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	20.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	10.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	611.0	all	FALSE	TRUE	all_es_without_avatars	2	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	10.0	all	TRUE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	10.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
